517,0
518,0
519,0
520,0
521,0
522,0
523,0
524,0
525,0
526,0
527,0
528,0
529,0
530,0
531,0
532,0
533,0
534,0
535,0
536,0
537,0
538,0
539,0
540,0
541,0
542,0
543,0
544,0
545,0
546,0
547,0
548,0
549,0
550,0
551,0
552,0
553,0
554,0
555,0
556,0
557,0
558,0
559,0
560,0
561,0
562,0
563,0
564,0
565,0
566,0
567,0
568,0
569,0
570,0
571,0
572,0
573,0
574,0
575,0
576,0
577,0
578,0
579,0
580,0
581,0
582,0
583,0
584,0
585,0
586,0
587,0
588,0
589,0
590,0
591,0
592,0
593,0
594,0
595,0
596,0
597,0
598,0
599,0
600,0
601,0
602,0
603,0
604,0
605,0
606,0
607,0
608,0
609,0
610,0
611,0
612,0
613,0
614,0
615,0
616,0
617,0
618,0
619,0
620,0
621,0
622,0
623,0
624,0
625,0
626,0
627,0
628,0
629,0
630,0
631,0
632,0
633,0
634,0
635,0
636,0
637,0
638,0
639,0
640,0
641,0
642,0
643,0
644,0
645,0
646,0
647,0
648,0
649,0
650,0
651,0
652,0
653,0
654,0
655,0
656,0
657,0
658,0
659,0
660,0
661,0
662,0
663,0
664,0
665,0
666,0
667,0
668,0
669,0
670,0
671,0
672,0
673,0
674,0
675,0
676,0
677,0
678,0
679,0
680,0
681,0
682,0
683,0
684,0
685,0
686,0
687,0
688,0
689,0
690,0
691,0
692,0
693,0
694,0
695,0
696,0
697,0
698,0
699,0
700,0
701,0
702,0
703,0
704,0
705,0
706,0
707,0
708,0
709,0
710,0
711,0
712,0
713,0
714,0
715,0
716,0
717,0
718,0
719,0
720,0
721,0
722,0
723,0
724,0
725,0
726,0
727,0
728,0
729,0
730,0
731,0
732,0
733,0
734,0
735,0
736,0
737,0
738,0
739,0
740,0
741,0
742,0
743,0
744,0
745,0
746,0
747,0
748,0
749,0
750,0
751,0
752,0
753,0
754,0
755,0
756,0
757,0
758,0
759,0
760,0
761,0
762,0
763,0
764,0
765,0
766,0
767,0
768,19
769,0
770,1
771,0
772,5
773,5
774,1
775,0
776,0
777,0
778,0
779,0
780,0
781,0
782,0
783,0
784,0
785,0
786,0
787,0
788,0
789,0
790,0
791,0
792,0
793,0
794,0
795,0
796,0
797,0
798,0
799,0
800,0
801,0
802,0
803,0
804,0
805,0
806,0
807,0
808,0
809,0
810,0
811,0
812,0
813,0
814,0
815,0
816,0
817,0
818,0
819,0
820,0
821,0
822,0
823,0
824,0
825,0
826,0
827,0
828,0
829,0
830,0
831,0
832,0
833,0
834,0
835,0
836,0
837,0
838,0
839,0
840,0
841,0
842,0
843,0
844,0
845,0
846,0
847,0
848,0
849,0
850,0
851,0
852,0
853,0
854,0
855,0
856,0
857,0
858,0
859,0
860,0
861,0
862,0
863,0
864,0
865,0
866,0
867,0
868,0
869,0
870,0
871,0
872,0
873,0
874,0
875,0
876,0
877,0
878,0
879,0
880,0
881,0
882,0
883,0
884,0
885,0
886,0
887,0
888,0
889,0
890,0
891,0
892,0
893,0
894,0
895,0
896,2
897,1
898,0
899,0
900,2024
901,10
902,28
903,8
904,21
905,19
906,0
907,2
908,1
909,0
910,0
911,0
912,0
913,0
914,0
915,0
916,0
917,0
918,0
919,0
920,0
921,0
922,0
923,0
924,0
925,0
926,0
927,0
928,0
929,0
930,0
931,0
932,0
933,0
934,0
935,0
936,0
937,0
938,0
939,0
940,0
941,0
942,0
943,0
944,0
945,0
946,0
947,0
948,0
949,0
950,0
951,0
952,0
953,0
954,0
955,0
956,0
957,0
958,0
959,0
960,0
961,0
962,0
963,0
964,0
965,0
966,0
967,0
968,0
969,0
970,0
971,0
972,0
973,0
974,0
975,0
976,0
977,0
978,0
979,0
980,0
981,0
982,0
983,0
984,0
985,0
986,0
987,0
988,0
989,0
990,0
991,0
992,0
993,0
994,0
995,0
996,0
997,0
998,0
999,0
1000,0
1001,0
1002,0
1003,0
1004,0
1005,0
1006,0
1007,0
1008,0
1009,0
1010,0
1011,0
1012,0
1013,0
1014,0
1015,0
1016,0
1017,0
1018,0
1019,0
1020,0
1021,0
1022,0
1023,0
1024,0
1025,0
1026,0
1027,0
1028,0
1029,0
1030,0
1031,0
1032,0
1033,0
1034,0
1035,0
1036,0
1037,0
1038,0
1039,0
1040,0
1041,1
1042,1
1043,1
1044,1
1045,1
1046,0
1047,0
1048,0
1049,0
1050,0
1051,0
1052,0
1053,0
1054,0
1055,0
1056,13759
1057,13763
1058,19582
1059,229
1060,1000
1061,3312
1062,3303
1063,3309
1064,72
1065,70
1066,71
1067,17042
1068,22958
1069,15927
1070,24072
1071,19420
1072,7938
1073,13315
1074,6
1075,1
1076,759
1077,637
1078,6183
1079,5195
1080,13762
1081,0
1082,0
1083,0
1084,0
1085,0
1086,0
1087,0
1088,0
1089,0
1090,0
1091,0
1092,0
1093,0
1094,0
1095,0
1096,0
1097,0
1098,0
1099,0
1100,0
1101,0
1102,0
1103,0
1104,0
1105,0
1106,0
1107,0
1108,20
1109,0
1110,26
1111,0
1112,7807
1113,0
1114,7536
1115,0
1116,0
1117,0
1118,0
1119,0
1120,0
1121,0
1122,0
1123,0
1124,0
1125,0
1126,0
1127,0
1128,0
1129,0
1130,0
1131,0
1132,0
1133,0
1134,0
1135,0
1136,0
1137,0
1138,0
1139,0
1140,0
1141,0
1142,0
1143,0
1144,0
1145,0
1146,0
1147,0
1148,0
1149,0
1150,0
1151,0
1152,3309
1153,3309
1154,3312
1155,3309
1156,3312
1157,3308
1158,3309
1159,3309
1160,3310
1161,3310
1162,3309
1163,3310
1164,3309
1165,3309
1166,3311
1167,3310
1168,3309
1169,3311
1170,3308
1171,3309
1172,3311
1173,3309
1174,3311
1175,3309
1176,3311
1177,3309
1178,3309
1179,3310
1180,3311
1181,3310
1182,3312
1183,3309
1184,3309
1185,3310
1186,3310
1187,3310
1188,3310
1189,3310
1190,3308
1191,3309
1192,3311
1193,3310
1194,3311
1195,3310
1196,3309
1197,3310
1198,3311
1199,3309
1200,3312
1201,3309
1202,3311
1203,3309
1204,3309
1205,3310
1206,3312
1207,3309
1208,3312
1209,3309
1210,3310
1211,3310
1212,3309
1213,3310
1214,3310
1215,3308
1216,3309
1217,3308
1218,3310
1219,3310
1220,3309
1221,3309
1222,3308
1223,3308
1224,3311
1225,3308
1226,3311
1227,3309
1228,3311
1229,3308
1230,3309
1231,3310
1232,3312
1233,3310
1234,3312
1235,3310
1236,3310
1237,3309
1238,3310
1239,3310
1240,3310
1241,3309
1242,3308
1243,3308
1244,3310
1245,3309
1246,3310
1247,3311
1248,3308
1249,3309
1250,3311
1251,3308
1252,3312
1253,3310
1254,3312
1255,3309
1256,3309
1257,3310
1258,3311
1259,3309
1260,3312
1261,3308
1262,3310
1263,3311
1264,3310
1265,3310
1266,3310
1267,3311
1268,3309
1269,3309
1270,3310
1271,3310
1272,3310
1273,3311
1274,3308
1275,3309
1276,3311
1277,3308
1278,3307
1279,3309
1280,3311
1281,3308
1282,3309
1283,3309
1284,3311
1285,3309
1286,3312
1287,3309
1288,3310
1289,3310
1290,3309
1291,3310
1292,3310
1293,3309
1294,3309
1295,3309
1296,3311
1297,3310
1298,3310
1299,3311
1300,3309
1301,3308
1302,3311
1303,3309
1304,3311
1305,3309
1306,3312
1307,3304
1308,3308
1309,3310
1310,3312
1311,3309
1312,3312
1313,3309
1314,3310
1315,3309
1316,3309
1317,3310
1318,3310
1319,3310
1320,3309
1321,3309
1322,3310
1323,3310
1324,3310
1325,3310
1326,3308
1327,3307
1328,3310
1329,3307
1330,3311
1331,3309
1332,3311
1333,3309
1334,3309
1335,3308
1336,3311
1337,3308
1338,3311
1339,3307
1340,3308
1341,3308
1342,3309
1343,3309
1344,3309
1345,3310
1346,3308
1347,3308
1348,3310
1349,3310
1350,3309
1351,3310
1352,3307
1353,3307
1354,3310
1355,3308
1356,3310
1357,3308
1358,3310
1359,3307
1360,3306
1361,3308
1362,3310
1363,3309
1364,3311
1365,3308
1366,3308
1367,3308
1368,3309
1369,3310
1370,3309
1371,3309
1372,3308
1373,3309
1374,3309
1375,3310
1376,3309
1377,3309
1378,3307
1379,3307
1380,3306
1381,3308
1382,3310
1383,3306
1384,3310
1385,3309
1386,3308
1387,3309
1388,3311
1389,3309
1390,3311
1391,3308
1392,3309
1393,3308
1394,3308
1395,3309
1396,3309
1397,3308
1398,3308
1399,3308
1400,3309
1401,3309
1402,3309
1403,3309
1404,3308
1405,3308
1406,3311
1407,3309
1408,3311
1409,3308
1410,3311
1411,3308
1412,3309
1413,3309
1414,3312
1415,3309
1416,3311
1417,3308
1418,3309
1419,3308
1420,3309
1421,3309
1422,3309
1423,3309
1424,3307
1425,3309
1426,3309
1427,3309
1428,3309
1429,3309
1430,3308
1431,3308
1432,3311
1433,3309
1434,3310
1435,3309
1436,3311
1437,3309
1438,3308
1439,3309
1440,3311
1441,3309
1442,3311
1443,3308
1444,3308
1445,3308
1446,3308
1447,3308
1448,3308
1449,3308
1450,3306
1451,3308
1452,3309
1453,3310
1454,3309
1455,3309
1456,3307
1457,3309
1458,3312
1459,3309
1460,3311
1461,3309
1462,3311
1463,3310
1464,3309
1465,3309
1466,3311
1467,3308
1468,3312
1469,3307
1470,3309
1471,3309
1472,3309
1473,3309
1474,3310
1475,3309
1476,3308
1477,3309
1478,3310
1479,3310
1480,3310
1481,3310
1482,3309
1483,3308
1484,3310
1485,3308
1486,3311
1487,3308
1488,3312
1489,3306
1490,3308
1491,3308
1492,3310
1493,3308
1494,3311
1495,3307
1496,3308
1497,3309
1498,3309
1499,3309
1500,3309
1501,3310
1502,3307
1503,3309
1504,3310
1505,3310
1506,3310
1507,3310
1508,3308
1509,3307
1510,3310
1511,3308
1512,3311
1513,3307
1514,3311
1515,3308
1516,3308
1517,3309
1518,3311
1519,3308
1520,3311
1521,3307
1522,3308
1523,3308
1524,3309
1525,3308
1526,3308
1527,3309
1528,3308
1529,3308
1530,3309
1531,3310
1532,3309
1533,3308
1534,3307
1535,3307
1536,3310
1537,3308
1538,3311
1539,3308
1540,3310
1541,3309
1542,3308
1543,3310
1544,3312
1545,3309
1546,3312
1547,3308
1548,3309
1549,3308
1550,3308
1551,3310
1552,3310
1553,3309
1554,3308
1555,3308
1556,3309
1557,3309
1558,3308
1559,3309
1560,3307
1561,3307
1562,3311
1563,3309
1564,3310
1565,3308
1566,3311
1567,3308
1568,0
1569,0
1570,0
1571,0
1572,0
1573,0
1574,0
1575,0
1576,0
1577,0
1578,0
1579,0
1580,0
1581,0
1582,0
1583,0
1584,0
1585,0
1586,0
1587,0
1588,0
1589,0
1590,0
1591,0
1592,0
1593,0
1594,0
1595,0
1596,0
1597,0
1598,0
1599,0
1600,0
1601,0
1602,0
1603,0
1604,0
1605,0
1606,0
1607,0
1608,0
1609,0
1610,0
1611,0
1612,0
1613,0
1614,0
1615,0
1616,0
1617,0
1618,0
1619,0
1620,0
1621,0
1622,0
1623,0
1624,0
1625,0
1626,0
1627,0
1628,0
1629,0
1630,0
1631,0
1632,0
1633,0
1634,0
1635,0
1636,0
1637,0
1638,0
1639,0
1640,0
1641,0
1642,0
1643,0
1644,0
1645,0
1646,0
1647,0
1648,0
1649,0
1650,0
1651,0
1652,0
1653,0
1654,0
1655,0
1656,0
1657,0
1658,0
1659,0
1660,0
1661,0
1662,0
1663,0
1664,0
1665,0
1666,0
1667,0
1668,0
1669,0
1670,0
1671,0
1672,0
1673,0
1674,0
1675,0
1676,0
1677,0
1678,0
1679,0
1680,0
1681,0
1682,0
1683,0
1684,0
1685,0
1686,0
1687,0
1688,0
1689,0
1690,0
1691,0
1692,0
1693,0
1694,0
1695,0
1696,0
1697,0
1698,0
1699,0
1700,0
1701,0
1702,0
1703,0
1704,0
1705,0
1706,0
1707,0
1708,0
1709,0
1710,0
1711,0
1712,0
1713,0
1714,0
1715,0
1716,0
1717,0
1718,0
1719,0
1720,0
1721,0
1722,0
1723,0
1724,0
1725,0
1726,0
1727,0
1728,17990
1729,17990
1730,17990
1731,17990
1732,17990
1733,17990
1734,17991
1735,17990
1736,17990
1737,17990
1738,18247
1739,17991
1740,17990
1741,18247
1742,18247
1743,17991
1744,17990
1745,18247
1746,18247
1747,18247
1748,18246
1749,18247
1750,18247
1751,18247
1752,18247
1753,18247
1754,18247
1755,18247
1756,18247
1757,18247
1758,18247
1759,18247
1760,18247
1761,18247
1762,18247
1763,18247
1764,18247
1765,18247
1766,18247
1767,18247
1768,18247
1769,18247
1770,18247
1771,18247
1772,18247
1773,18247
1774,18248
1775,18247
1776,18247
1777,18247
1778,18247
1779,18247
1780,18247
1781,18247
1782,18248
1783,18247
1784,18247
1785,18247
1786,18247
1787,18247
1788,18247
1789,18247
1790,18247
1791,18247
1792,0
1793,0
1794,0
1795,0
1796,0
1797,0
1798,0
1799,0
1800,0
1801,0
1802,0
1803,0
1804,0
1805,0
1806,0
1807,0
1808,0
1809,0
1810,0
1811,0
1812,0
1813,0
1814,0
1815,0
1816,0
1817,0
1818,0
1819,0
1820,0
1821,0
1822,0
1823,0
1824,0
1825,0
1826,0
1827,0
1828,0
1829,0
1830,0
1831,0
1832,0
1833,0
1834,0
1835,0
1836,0
1837,0
1838,0
1839,0
1840,0
1841,0
1842,0
1843,0
1844,0
1845,0
1846,0
1847,0
1848,0
1849,0
1850,0
1851,0
1852,0
1853,0
1854,0
1855,0
1856,0
1857,0
1858,0
1859,0
1860,0
1861,0
1862,0
1863,0
1864,0
1865,0
1866,0
1867,0
1868,0
1869,0
1870,0
1871,0
1872,0
1873,0
1874,0
1875,0
1876,0
1877,0
1878,0
1879,0
1880,0
1881,0
1882,0
1883,0
1884,0
1885,0
1886,0
1887,0
1888,0
1889,0
1890,0
1891,0
1892,0
1893,0
1894,0
1895,0
1896,0
1897,0
1898,0
1899,0
1900,0
1901,0
1902,0
1903,0
1904,0
1905,0
1906,0
1907,0
1908,0
1909,0
1910,0
1911,0
1912,0
1913,0
1914,0
1915,0
1916,0
1917,0
1918,0
1919,0
1920,0
1921,0
1922,0
1923,0
1924,0
1925,0
1926,0
1927,0
1928,0
1929,0
1930,0
1931,0
1932,0
1933,0
1934,0
1935,0
1936,0
1937,0
1938,0
1939,0
1940,0
1941,0
1942,0
1943,0
1944,0
1945,0
1946,0
1947,0
1948,0
1949,0
1950,0
1951,0
1952,0
1953,0
1954,0
1955,0
1956,0
1957,0
1958,0
1959,0
1960,0
1961,0
1962,0
1963,0
1964,0
1965,0
1966,0
1967,0
1968,0
1969,0
1970,0
1971,0
1972,0
1973,0
1974,0
1975,0
1976,0
1977,0
1978,0
1979,0
1980,0
1981,0
1982,0
1983,0
1984,16723
1985,16973
1986,21830
1987,13109
1988,14675
1989,13105
1990,16982
1991,12339
1992,14385
1993,12339
1994,12849
1995,11568
1996,12336
1997,12857
1998,22065
1999,11825
2000,16707
2001,17235
2002,17222
2003,12336
2004,12627
2005,12336
2006,16982
2007,12596
2008,14385
2009,12339
2010,12850
2011,11568
2012,12336
2013,13624
2014,22067
2015,11826
2016,0
2017,0
2018,0
2019,0
2020,0
2021,0
2022,0
2023,0
2024,0
2025,0
2026,0
2027,0
2028,0
2029,0
2030,0
2031,0
2032,0
2033,0
2034,0
2035,0
2036,0
2037,0
2038,0
2039,0
2040,0
2041,0
2042,0
2043,0
2044,0
2045,0
2046,0
2047,0
2048,0
2049,0
2050,0
2051,0
2052,0
2053,0
2054,0
2055,0
2056,0
2057,0
2058,0
2059,0
2060,0
2061,0
2062,0
2063,0
2064,0
2065,1
2066,1
2067,1
2068,1
2069,1
2070,0
2071,0
2072,0
2073,0
2074,0
2075,0
2076,0
2077,0
2078,0
2079,0
2080,13769
2081,13766
2082,19590
2083,229
2084,1000
2085,3315
2086,3309
2087,3311
2088,71
2089,70
2090,70
2091,17042
2092,22958
2093,15927
2094,24072
2095,19433
2096,5377
2097,5124
2098,2
2099,1
2100,759
2101,689
2102,6184
2103,5619
2104,13771
2105,0
2106,0
2107,0
2108,0
2109,0
2110,0
2111,0
2112,0
2113,0
2114,0
2115,0
2116,0
2117,0
2118,0
2119,0
2120,0
2121,0
2122,0
2123,0
2124,0
2125,0
2126,0
2127,0
2128,0
2129,0
2130,0
2131,0
2132,24
2133,0
2134,28
2135,0
2136,17
2137,0
2138,20
2139,0
2140,0
2141,0
2142,0
2143,0
2144,0
2145,0
2146,0
2147,0
2148,0
2149,0
2150,0
2151,0
2152,0
2153,0
2154,0
2155,0
2156,0
2157,0
2158,0
2159,0
2160,0
2161,0
2162,0
2163,0
2164,0
2165,0
2166,0
2167,0
2168,0
2169,0
2170,0
2171,0
2172,0
2173,0
2174,0
2175,0
2176,3309
2177,3311
2178,3313
2179,3311
2180,3314
2181,3311
2182,3313
2183,3312
2184,3312
2185,3312
2186,3311
2187,3312
2188,3310
2189,3312
2190,3313
2191,3312
2192,3312
2193,3313
2194,3312
2195,3312
2196,3314
2197,3311
2198,3313
2199,3311
2200,3313
2201,3310
2202,3310
2203,3312
2204,3314
2205,3311
2206,3313
2207,3312
2208,3313
2209,3312
2210,3311
2211,3311
2212,3312
2213,3312
2214,3310
2215,3312
2216,3313
2217,3312
2218,3312
2219,3314
2220,3311
2221,3312
2222,3312
2223,3311
2224,3314
2225,3311
2226,3314
2227,3311
2228,3311
2229,3312
2230,3314
2231,3311
2232,3314
2233,3311
2234,3313
2235,3311
2236,3312
2237,3312
2238,3312
2239,3312
2240,3311
2241,3311
2242,3312
2243,3312
2244,3312
2245,3312
2246,3310
2247,3311
2248,3313
2249,3311
2250,3313
2251,3311
2252,3314
2253,3311
2254,3310
2255,3312
2256,3314
2257,3312
2258,3329
2259,3323
2260,3326
2261,3325
2262,3325
2263,3325
2264,3326
2265,3325
2266,3322
2267,3324
2268,3326
2269,3326
2270,3324
2271,3326
2272,3322
2273,3323
2274,3329
2275,3323
2276,3329
2277,3323
2278,3329
2279,3323
2280,3325
2281,3324
2282,3330
2283,3323
2284,3330
2285,3325
2286,3328
2287,3326
2288,3327
2289,3327
2290,3327
2291,3326
2292,3323
2293,3326
2294,3326
2295,3327
2296,3327
2297,3326
2298,3322
2299,3324
2300,3330
2301,3325
2302,3330
2303,3325
2304,3331
2305,3325
2306,3325
2307,3326
2308,3331
2309,3325
2310,3332
2311,3325
2312,3328
2313,3327
2314,3327
2315,3327
2316,3328
2317,3327
2318,3324
2319,3326
2320,3328
2321,3328
2322,3327
2323,3328
2324,3324
2325,3325
2326,3331
2327,3325
2328,3330
2329,3325
2330,3331
2331,3325
2332,3327
2333,3326
2334,3331
2335,3326
2336,3332
2337,3325
2338,3328
2339,3328
2340,3328
2341,3328
2342,3328
2343,3328
2344,3325
2345,3327
2346,3326
2347,3328
2348,3328
2349,3328
2350,3325
2351,3322
2352,3331
2353,3325
2354,3330
2355,3326
2356,3331
2357,3325
2358,3327
2359,3327
2360,3332
2361,3326
2362,3334
2363,3327
2364,3330
2365,3327
2366,3328
2367,3329
2368,3328
2369,3328
2370,3325
2371,3326
2372,3329
2373,3328
2374,3328
2375,3329
2376,3326
2377,3327
2378,3332
2379,3327
2380,3333
2381,3327
2382,3333
2383,3327
2384,3327
2385,3326
2386,3332
2387,3325
2388,3332
2389,3325
2390,3328
2391,3327
2392,3329
2393,3329
2394,3329
2395,3328
2396,3325
2397,3328
2398,3328
2399,3329
2400,3329
2401,3330
2402,3325
2403,3326
2404,3331
2405,3325
2406,3331
2407,3326
2408,3332
2409,3326
2410,3327
2411,3327
2412,3332
2413,3326
2414,3333
2415,3326
2416,3328
2417,3329
2418,3328
2419,3329
2420,3329
2421,3329
2422,3325
2423,3327
2424,3329
2425,3329
2426,3329
2427,3331
2428,3325
2429,3326
2430,3332
2431,3326
2432,3332
2433,3326
2434,3332
2435,3326
2436,3327
2437,3328
2438,3332
2439,3327
2440,3333
2441,3326
2442,3329
2443,3327
2444,3329
2445,3327
2446,3328
2447,3328
2448,3325
2449,3327
2450,3329
2451,3328
2452,3328
2453,3329
2454,3325
2455,3326
2456,3332
2457,3327
2458,3333
2459,3326
2460,3332
2461,3327
2462,3327
2463,3328
2464,3332
2465,3327
2466,3332
2467,3327
2468,3329
2469,3328
2470,3328
2471,3328
2472,3329
2473,3329
2474,3325
2475,3327
2476,3329
2477,3329
2478,3329
2479,3329
2480,3325
2481,3326
2482,3332
2483,3327
2484,3333
2485,3328
2486,3333
2487,3326
2488,3327
2489,3327
2490,3333
2491,3327
2492,3333
2493,3326
2494,3330
2495,3328
2496,3330
2497,3329
2498,3329
2499,3331
2500,3326
2501,3329
2502,3331
2503,3330
2504,3330
2505,3330
2506,3327
2507,3329
2508,3333
2509,3328
2510,3333
2511,3327
2512,3334
2513,3327
2514,3328
2515,3328
2516,3333
2517,3328
2518,3334
2519,3327
2520,3330
2521,3330
2522,3331
2523,3329
2524,3330
2525,3330
2526,3327
2527,3330
2528,3331
2529,3331
2530,3330
2531,3331
2532,3327
2533,3327
2534,3332
2535,3327
2536,3334
2537,3328
2538,3333
2539,3328
2540,3329
2541,3328
2542,3333
2543,3328
2544,3333
2545,3327
2546,3330
2547,3330
2548,3331
2549,3330
2550,3330
2551,3329
2552,3327
2553,3329
2554,3331
2555,3330
2556,3331
2557,3330
2558,3326
2559,3327
2560,3333
2561,3327
2562,3334
2563,3328
2564,3334
2565,3328
2566,3329
2567,3329
2568,3334
2569,3328
2570,3335
2571,3327
2572,3331
2573,3329
2574,3330
2575,3330
2576,3331
2577,3331
2578,3327
2579,3329
2580,3331
2581,3332
2582,3331
2583,3332
2584,3326
2585,3327
2586,3333
2587,3328
2588,3334
2589,3328
2590,3334
2591,3328
2592,0
2593,0
2594,0
2595,0
2596,0
2597,0
2598,0
2599,0
2600,0
2601,0
2602,0
2603,0
2604,0
2605,0
2606,0
2607,0
2608,0
2609,0
2610,0
2611,0
2612,0
2613,0
2614,0
2615,0
2616,0
2617,0
2618,0
2619,0
2620,0
2621,0
2622,0
2623,0
2624,0
2625,0
2626,0
2627,0
2628,0
2629,0
2630,0
2631,0
2632,0
2633,0
2634,0
2635,0
2636,0
2637,0
2638,0
2639,0
2640,0
2641,0
2642,0
2643,0
2644,0
2645,0
2646,0
2647,0
2648,0
2649,0
2650,0
2651,0
2652,0
2653,0
2654,0
2655,0
2656,0
2657,0
2658,0
2659,0
2660,0
2661,0
2662,0
2663,0
2664,0
2665,0
2666,0
2667,0
2668,0
2669,0
2670,0
2671,0
2672,0
2673,0
2674,0
2675,0
2676,0
2677,0
2678,0
2679,0
2680,0
2681,0
2682,0
2683,0
2684,0
2685,0
2686,0
2687,0
2688,0
2689,0
2690,0
2691,0
2692,0
2693,0
2694,0
2695,0
2696,0
2697,0
2698,0
2699,0
2700,0
2701,0
2702,0
2703,0
2704,0
2705,0
2706,0
2707,0
2708,0
2709,0
2710,0
2711,0
2712,0
2713,0
2714,0
2715,0
2716,0
2717,0
2718,0
2719,0
2720,0
2721,0
2722,0
2723,0
2724,0
2725,0
2726,0
2727,0
2728,0
2729,0
2730,0
2731,0
2732,0
2733,0
2734,0
2735,0
2736,0
2737,0
2738,0
2739,0
2740,0
2741,0
2742,0
2743,0
2744,0
2745,0
2746,0
2747,0
2748,0
2749,0
2750,0
2751,0
2752,17990
2753,17990
2754,17990
2755,17990
2756,17990
2757,17990
2758,17990
2759,17990
2760,17990
2761,17990
2762,18247
2763,17990
2764,17990
2765,17990
2766,17990
2767,17990
2768,17990
2769,17991
2770,17991
2771,17990
2772,17990
2773,17990
2774,17991
2775,17990
2776,17990
2777,18246
2778,18247
2779,17990
2780,17990
2781,18247
2782,18247
2783,17990
2784,17990
2785,18247
